learner_id,course_id,platform,enrollment_date,completion_status,assessment_score,feedback_score,time_spent_hours,video_completion_rate,interaction_count,anomaly_flag,course_quality_label,avg_completion_rate,avg_assessment_score,is_high_feedback,engagement_score,enrollment_month,enrollment_day_of_week
L4427,C016,edX,2022-11-13,1,58.2,1.9,4.3,0.94,11.0,0,0,0.712121212,51.35606061,0,10.34,11,6
L4428,C014,Coursera,2022-04-25,1,56.7,2.0,2.6,0.7,13.0,0,0,0.692307692,48.18269231,0,9.1,4,0
L4429,C007,Coursera,2022-03-13,1,54.0,4.3,11.4,0.75,7.0,0,0,0.617021277,40.28297872,1,5.25,3,6
L4430,C014,edX,2022-12-19,0,0.0,0.0,1.2,0.36,2.0,0,0,0.692307692,48.18269231,0,0.72,12,0
L4431,C093,Skillshare,2022-04-26,1,30.1,2.6,12.4,0.86,10.0,1,0,0.660714286,42.91785714,0,8.6,4,1
L4432,C022,Coursera,2022-04-08,0,0.0,0.0,1.1,0.39,3.0,0,0,0.612903226,41.62419355,0,1.17,4,4
L4433,C093,edX,2022-10-03,1,67.9,3.7,6.6,0.7,8.0,0,0,0.660714286,42.91785714,0,5.6,10,0
L4434,C001,Coursera,2022-05-13,1,69.0,3.1,3.7,0.82,9.0,0,1,0.743589744,52.16153846,0,7.38,5,4
L4435,C006,Coursera,2022-01-25,1,87.2,3.5,5.4,0.82,13.0,0,1,0.653061224,43.82244898,0,10.66,1,1
L4436,C039,Coursera,2022-05-16,1,78.9,3.4,6.5,0.71,9.0,0,1,0.659574468,48.54468085,0,6.39,5,0
L4437,C043,FutureLearn,2022-07-14,0,0.0,0.0,1.6,0.5,3.0,0,0,0.625,44.2375,0,1.5,7,3
L4438,C035,Udemy,2022-03-12,1,73.1,1.4,2.3,0.76,10.0,0,0,0.822222222,56.22888889,0,7.6,3,5
L4439,C075,Skillshare,2022-03-03,1,77.4,3.2,0.2,0.92,7.0,0,1,0.613636364,43.90454545,0,6.44,3,3
L4440,C017,edX,2022-03-17,1,56.9,3.8,3.3,,19.0,0,0,0.731343284,51.24328358,0,19.0,3,3
L4441,C097,FutureLearn,2022-07-31,0,0.0,0.0,1.1,0.04,1.0,0,0,0.693548387,50.18548387,0,0.04,7,6
L4442,C082,Skillshare,2022-12-09,1,67.5,4.1,4.7,0.71,,0,1,0.661016949,45.00677966,1,7.1,12,4
L4443,C016,FutureLearn,2022-09-28,1,61.1,1.6,16.1,0.8,8.0,0,0,0.712121212,51.35606061,0,6.4,9,2
L4444,C031,FutureLearn,2022-09-02,1,89.7,4.7,1.5,0.85,7.0,0,1,0.636363636,44.01636364,1,5.95,9,4
L4445,C085,,2022-05-24,1,69.4,4.3,8.5,0.74,10.0,0,1,0.689655172,46.95,1,7.4,5,1
L4446,C042,Skillshare,2022-04-26,1,54.2,3.1,37.8,,12.0,0,0,0.547169811,38.61698113,0,9.6,4,1
L4447,C012,edX,2022-06-01,0,0.0,0.0,2.5,0.42,1.0,0,0,0.734375,52.640625,0,0.42,6,2
L4448,C092,Coursera,2022-06-30,0,0.0,0.0,2.8,0.14,4.0,0,0,0.804347826,55.64782609,0,0.56,6,3
L4449,C072,Udemy,2022-12-04,1,62.8,2.8,8.6,0.8,11.0,0,0,0.744680851,51.91489362,0,8.8,12,6
L4450,C083,Udemy,2022-12-22,0,0.0,0.0,1.9,0.26,,0,0,0.775862069,53.65344828,0,1.04,12,3
L4451,C010,Coursera,2022-09-11,1,61.6,3.7,7.4,0.91,8.0,0,1,0.789473684,54.9,0,7.28,9,6
L4452,C008,Udemy,2022-01-07,1,65.9,3.0,6.5,0.88,12.0,0,0,0.645833333,46.42708333,0,10.56,1,4
L4453,C086,Udemy,2022-08-28,0,0.0,0.0,0.7,0.34,1.0,0,0,0.688888889,48.64444444,0,0.34,8,6
L4454,C050,Udemy,2022-09-07,1,46.0,3.4,11.1,0.89,14.0,1,0,0.744186047,49.07906977,0,12.46,9,2
L4455,C014,edX,2022-04-17,1,71.7,3.3,2.4,0.82,13.0,0,1,0.692307692,48.18269231,0,10.66,4,6
L4456,C076,FutureLearn,2022-09-21,1,56.1,4.7,7.0,0.92,13.0,0,0,0.783333333,51.98333333,1,11.96,9,2
L4457,C041,edX,2022-12-29,0,0.0,0.0,2.4,0.38,0.0,0,0,0.716981132,51.24150943,0,0.0,12,3
L4458,C059,Udemy,2022-09-16,1,87.5,2.7,26.0,1.0,13.0,0,0,0.622641509,44.59433962,0,13.0,9,4
L4459,C014,Udemy,2022-04-23,1,64.6,1.3,8.5,0.81,8.0,0,0,0.692307692,48.18269231,0,6.48,4,5
L4460,C047,Skillshare,2022-08-20,1,61.2,1.6,6.2,0.99,13.0,0,0,0.6,46.58,0,12.87,8,5
L4461,C080,FutureLearn,2022-04-14,1,91.7,4.7,1.3,0.78,8.0,0,1,0.794117647,55.36764706,1,6.24,4,3
L4462,C100,Skillshare,2022-04-07,1,73.2,1.4,9.3,0.85,,0,0,0.674418605,46.39069767,0,8.5,4,3
L4463,C009,edX,2022-08-05,1,59.7,2.7,5.3,0.88,11.0,0,0,0.787234043,54.68723404,0,9.68,8,4
L4464,C022,edX,2022-10-23,0,0.0,0.0,1.1,0.34,4.0,0,0,0.612903226,41.62419355,0,1.36,10,6
L4465,C083,,2022-03-17,1,62.3,2.8,2.2,0.97,9.0,0,0,0.775862069,53.65344828,0,8.73,3,3
L4466,C060,Coursera,2022-02-26,1,79.7,2.0,28.7,0.81,12.0,0,0,0.659574468,48.6,0,9.72,2,5
L4467,C031,Coursera,2022-08-24,1,72.5,4.4,1.1,0.98,12.0,0,1,0.636363636,44.01636364,1,11.76,8,2
L4468,C024,edX,2022-01-15,1,73.4,1.4,11.9,0.82,11.0,0,0,0.659090909,44.51818182,0,9.02,1,5
L4469,C061,FutureLearn,2022-08-20,1,75.0,4.7,8.1,0.83,19.0,0,1,0.660714286,46.63035714,1,15.77,8,5
L4470,C046,edX,2022-03-02,1,77.8,2.5,10.1,0.92,11.0,0,0,0.775510204,53.68367347,0,10.12,3,2
L4471,C071,Coursera,2022-07-01,1,80.7,1.0,1.4,0.74,17.0,0,0,0.724137931,50.45172414,0,12.58,7,4
L4472,C056,Udemy,2022-03-19,1,73.8,4.2,1.8,0.81,10.0,0,1,0.727272727,51.27636364,1,8.1,3,5
L4473,C051,FutureLearn,2022-08-09,1,86.4,1.7,4.3,0.72,10.0,0,0,0.708333333,51.68541667,0,7.2,8,1
L4474,C066,edX,2022-01-28,1,60.9,4.3,3.4,0.74,12.0,0,1,0.630434783,43.1673913,1,8.88,1,4
L4475,C057,edX,2022-07-09,0,0.0,0.0,1.7,0.1,3.0,0,0,0.754385965,54.93859649,0,0.3,7,5
L4476,C013,Coursera,2022-11-29,0,0.0,0.0,2.0,0.36,3.0,0,0,0.693877551,46.83877551,0,1.08,11,1
L4477,C049,Skillshare,2022-04-10,1,89.8,1.1,11.1,0.73,10.0,0,0,0.717391304,51.05434783,0,7.3,4,6
L4478,C038,Udemy,2022-07-26,1,55.2,2.3,0.4,0.77,7.0,0,0,0.6875,48.7171875,0,5.39,7,1
L4479,C023,,2022-05-22,1,74.9,4.5,6.3,0.85,6.0,0,1,0.679245283,49.76792453,1,5.1,5,6
L4480,C068,FutureLearn,2022-09-10,1,47.7,2.4,21.8,0.72,20.0,1,0,0.805555556,57.31388889,0,14.4,9,5
L4481,C067,Skillshare,2022-02-25,1,97.3,1.7,10.6,0.96,,0,0,0.711111111,51.03555556,0,5.76,2,4
L4482,C088,Coursera,2022-11-27,1,76.5,1.6,1.2,0.9,7.0,0,0,0.607843137,41.05294118,0,6.3,11,6
L4483,C032,Coursera,2022-04-23,1,57.6,3.3,5.0,0.8,12.0,0,0,0.612244898,43.57755102,0,9.6,4,5
L4484,C015,Coursera,2022-01-19,1,75.0,2.3,38.1,,8.0,0,0,0.714285714,49.94285714,0,7.92,1,2
L4485,C074,edX,2022-05-03,1,47.8,3.6,4.1,0.9,9.0,0,0,0.671875,46.240625,0,8.1,5,1
L4486,C009,FutureLearn,2022-02-21,1,68.4,3.0,12.2,0.84,5.0,0,0,0.787234043,54.68723404,0,4.2,2,0
L4487,C036,Udemy,2022-11-14,0,0.0,0.0,0.7,0.36,1.0,0,0,0.68,47.784,0,0.36,11,0
L4488,C090,Skillshare,2022-07-20,1,62.6,2.0,1.6,,14.0,0,0,0.711538462,48.97307692,0,11.76,7,2
L4489,C051,Coursera,2022-04-23,1,98.6,4.8,10.1,0.83,10.0,0,1,0.708333333,51.68541667,1,8.3,4,5
L4490,C094,edX,2022-09-11,1,100.0,3.4,15.2,0.95,12.0,0,1,0.648148148,47.95925926,0,11.4,9,6
L4491,C027,Udemy,2022-04-15,1,70.4,4.3,27.2,0.77,11.0,0,1,0.692307692,48.725,1,8.47,4,4
L4492,C045,edX,2022-12-28,1,67.3,3.9,14.8,0.92,13.0,0,1,0.710526316,47.42368421,0,11.96,12,2
L4493,C077,edX,2022-01-02,1,70.7,4.1,8.6,0.98,11.0,0,1,0.688888889,47.95333333,1,10.78,1,6
L4494,C013,Udemy,2022-09-15,1,71.2,3.3,2.8,0.98,10.0,0,1,0.693877551,46.83877551,0,9.8,9,3
L4495,C090,FutureLearn,2022-09-02,1,45.0,1.2,21.4,0.8,11.0,1,0,0.711538462,48.97307692,0,8.8,9,4
L4496,C095,edX,2022-12-19,1,50.0,2.1,7.4,0.94,9.0,0,0,0.679245283,48.90754717,0,8.46,12,0
L4497,C031,Udemy,2022-06-11,0,0.0,0.0,2.2,0.21,0.0,0,0,0.636363636,44.01636364,0,0.0,6,5
L4498,C088,Coursera,2022-03-27,1,71.6,1.8,7.1,0.79,16.0,0,0,0.607843137,41.05294118,0,12.64,3,6
L4499,C024,edX,2022-08-22,1,68.8,3.6,3.8,0.73,9.0,0,1,0.659090909,44.51818182,0,6.57,8,0
L4500,C019,Coursera,2022-12-08,1,73.1,2.7,9.5,0.78,9.0,0,0,0.735849057,50.50754717,0,7.02,12,3
L4501,C061,Skillshare,2022-06-21,1,88.9,1.9,2.9,0.89,13.0,0,0,0.660714286,46.63035714,0,11.57,6,1
L4502,C003,Udemy,2022-05-16,1,48.7,4.6,1.5,0.92,12.0,0,0,0.681818182,43.65,1,11.04,5,0
L4503,C010,Udemy,2022-12-14,1,56.0,2.4,5.0,0.71,15.0,0,0,0.789473684,54.9,0,10.65,12,2
L4504,C098,Coursera,2022-11-01,1,86.1,3.9,18.6,0.87,12.0,0,1,0.795454545,56.28409091,0,10.44,11,1
L4505,C046,Skillshare,2022-10-26,1,80.7,1.7,3.8,,7.0,0,0,0.775510204,53.68367347,0,5.95,10,2
L4506,C001,Skillshare,2022-05-07,1,65.9,2.9,7.7,0.83,12.0,0,0,0.743589744,52.16153846,0,9.96,5,5
L4507,C061,Coursera,2022-01-24,1,81.0,3.4,3.3,0.82,9.0,0,1,0.660714286,46.63035714,0,7.38,1,0
L4508,C003,FutureLearn,2022-12-15,1,49.3,2.5,2.0,0.83,9.0,0,0,0.681818182,43.65,0,7.47,12,3
L4509,C038,Udemy,2022-09-26,0,0.0,0.0,2.1,0.35,,0,0,0.6875,48.7171875,0,0.35,9,0
L4510,C065,Udemy,2022-03-17,0,0.0,0.0,0.6,0.27,5.0,0,0,0.705882353,47.83529412,0,1.35,3,3
L4511,C100,Coursera,2022-02-21,0,0.0,0.0,1.2,0.01,3.0,0,0,0.674418605,46.39069767,0,0.03,2,0
L4512,C039,,2022-08-20,0,0.0,0.0,0.9,0.16,4.0,0,0,0.659574468,48.54468085,0,0.64,8,5
L4513,C063,edX,2022-10-07,1,51.1,2.8,53.0,0.79,8.0,0,0,0.62,44.356,0,6.32,10,4
L4514,C033,Skillshare,2022-05-10,1,72.2,1.4,14.5,0.98,16.0,0,0,0.631578947,42.81842105,0,15.68,5,1
L4515,C047,Skillshare,2022-01-07,1,72.4,4.3,7.7,0.96,13.0,0,1,0.6,46.58,1,12.48,1,4
L4516,C046,edX,2022-12-30,1,56.8,1.0,5.0,0.77,16.0,0,0,0.775510204,53.68367347,0,12.32,12,4
L4517,C043,FutureLearn,2022-12-06,1,83.2,3.9,3.4,0.91,10.0,0,1,0.625,44.2375,0,9.1,12,1
L4518,C077,Skillshare,2022-02-27,0,0.0,0.0,1.1,0.47,1.0,0,0,0.688888889,47.95333333,0,0.47,2,6
L4519,C035,FutureLearn,2022-11-24,0,0.0,0.0,0.8,0.1,3.0,0,0,0.822222222,56.22888889,0,0.3,11,3
L4520,C003,Udemy,2022-07-30,1,81.2,2.4,24.1,0.81,10.0,0,0,0.681818182,43.65,0,8.1,7,5
L4521,C029,Udemy,2022-07-02,1,47.0,1.5,27.8,,11.0,1,0,0.619047619,43.39761905,0,10.34,7,5
L4522,C064,Coursera,2022-05-06,0,0.0,0.0,2.5,0.1,1.0,0,0,0.770833333,56.29791667,0,0.1,5,4
L4523,C074,Skillshare,2022-07-04,1,75.6,1.1,2.7,0.78,6.0,0,0,0.671875,46.240625,0,4.68,7,0
L4524,C027,Coursera,2022-04-10,0,0.0,0.0,3.0,0.29,1.0,0,0,0.692307692,48.725,0,0.29,4,6
L4525,C049,Coursera,2022-05-21,1,75.0,2.3,13.9,,17.0,0,0,0.717391304,51.05434783,0,13.77,5,5
L4526,C081,FutureLearn,2022-08-19,0,0.0,0.0,1.9,0.45,0.0,0,0,0.673469388,44.80612245,0,0.0,8,4
L4527,C068,Udemy,2022-05-16,0,0.0,0.0,2.5,0.45,2.0,0,0,0.805555556,57.31388889,0,0.9,5,0
L4528,C087,edX,2022-06-19,1,62.8,3.7,12.1,0.94,15.0,0,1,0.693877551,49.60204082,0,14.1,6,6
L4529,C051,FutureLearn,2022-08-02,0,0.0,0.0,1.4,0.34,2.0,0,0,0.708333333,51.68541667,0,0.68,8,1
L4530,C036,edX,2022-04-08,0,0.0,0.0,1.8,0.36,2.0,0,0,0.68,47.784,0,0.72,4,4
L4531,C006,FutureLearn,2022-09-24,0,0.0,0.0,0.7,0.36,,0,0,0.653061224,43.82244898,0,1.08,9,5
L4532,C090,edX,2022-11-10,1,73.9,3.3,16.1,0.76,8.0,0,1,0.711538462,48.97307692,0,6.08,11,3
L4533,C016,Skillshare,2022-08-21,0,0.0,0.0,1.6,0.48,3.0,0,0,0.712121212,51.35606061,0,1.44,8,6
L4534,C073,edX,2022-05-28,0,0.0,0.0,1.1,0.29,3.0,0,0,0.756097561,48.97317073,0,0.87,5,5
L4535,C015,Coursera,2022-09-13,1,54.8,3.6,2.2,0.98,7.0,0,0,0.714285714,49.94285714,0,6.86,9,1
L4536,C088,Udemy,2022-08-27,1,59.2,4.5,1.5,0.72,9.0,0,0,0.607843137,41.05294118,1,6.48,8,5
L4537,C088,Udemy,2022-09-25,1,37.9,4.0,19.3,0.92,15.0,1,0,0.607843137,41.05294118,1,13.8,9,6
L4538,C038,FutureLearn,2022-10-13,1,70.0,5.0,11.4,0.96,12.0,0,1,0.6875,48.7171875,1,11.52,10,3
L4539,C086,Udemy,2022-06-05,0,0.0,0.0,1.1,0.46,4.0,0,0,0.688888889,48.64444444,0,1.84,6,6
L4540,C063,edX,2022-02-03,0,0.0,0.0,0.9,0.5,1.0,0,0,0.62,44.356,0,0.5,2,3
L4541,C038,Coursera,2022-08-21,0,0.0,0.0,1.2,0.44,4.0,0,0,0.6875,48.7171875,0,1.76,8,6
L4542,C006,Udemy,2022-05-25,1,49.0,4.9,0.8,0.92,12.0,0,0,0.653061224,43.82244898,1,11.04,5,2
L4543,C076,Coursera,2022-01-28,1,60.8,3.3,50.6,0.87,10.0,0,1,0.783333333,51.98333333,0,8.7,1,4
L4544,C063,edX,2022-01-03,0,0.0,0.0,1.8,0.49,3.0,0,0,0.62,44.356,0,1.47,1,0
L4545,C056,edX,2022-12-05,1,65.8,3.8,15.6,0.71,16.0,0,1,0.727272727,51.27636364,0,11.36,12,0
L4546,C001,Coursera,2022-05-09,1,69.6,1.3,2.6,0.87,5.0,0,0,0.743589744,52.16153846,0,4.35,5,0
L4547,C018,edX,2022-05-26,1,82.5,4.3,1.2,0.9,9.0,0,1,0.793103448,54.27413793,1,8.1,5,3
L4548,C065,FutureLearn,2022-03-21,0,0.0,0.0,2.0,0.34,0.0,0,0,0.705882353,47.83529412,0,0.0,3,0
L4549,C012,edX,2022-03-15,1,92.8,1.0,4.2,0.99,12.0,0,0,0.734375,52.640625,0,11.88,3,1
L4550,C094,Udemy,2022-08-10,0,0.0,0.0,2.3,0.28,0.0,0,0,0.648148148,47.95925926,0,0.0,8,2
L4551,C075,Coursera,2022-05-29,1,95.0,4.2,14.0,0.77,15.0,0,1,0.613636364,43.90454545,1,11.55,5,6
L4552,C029,Coursera,2022-08-31,1,63.8,1.7,0.9,0.96,11.0,0,0,0.619047619,43.39761905,0,10.56,8,2
L4553,C046,Udemy,2022-12-14,1,63.1,4.2,1.1,0.89,12.0,0,1,0.775510204,53.68367347,1,10.68,12,2
L4554,C082,Skillshare,2022-08-05,1,62.3,4.4,22.9,0.78,9.0,0,1,0.661016949,45.00677966,1,7.02,8,4
L4555,C052,Coursera,2022-05-14,1,56.2,2.7,4.8,0.87,14.0,0,0,0.742857143,52.52285714,0,12.18,5,5
L4556,C039,FutureLearn,2022-06-09,0,0.0,0.0,0.6,0.05,3.0,0,0,0.659574468,48.54468085,0,0.15,6,3
L4557,C023,FutureLearn,2022-08-12,1,56.2,4.7,7.5,0.78,16.0,0,0,0.679245283,49.76792453,1,12.48,8,4
L4558,C087,edX,2022-10-24,1,78.4,3.3,13.8,0.75,11.0,0,1,0.693877551,49.60204082,0,8.25,10,0
L4559,C018,Udemy,2022-05-09,1,58.7,3.7,7.4,0.73,13.0,0,0,0.793103448,54.27413793,0,9.49,5,0
L4560,C018,Skillshare,2022-10-11,1,96.8,1.6,7.7,0.93,14.0,0,0,0.793103448,54.27413793,0,13.02,10,1
L4561,C026,edX,2022-06-06,1,63.3,1.4,19.5,0.73,,0,0,0.86,61.268,0,4.38,6,0
L4562,C011,edX,2022-10-18,1,62.6,4.5,5.4,0.86,6.0,0,1,0.682539683,47.54444444,1,5.16,10,1
L4563,C081,Skillshare,2022-10-07,0,0.0,0.0,1.5,0.3,3.0,0,0,0.673469388,44.80612245,0,0.9,10,4
L4564,C024,Skillshare,2022-08-12,0,0.0,0.0,2.5,0.1,2.0,0,0,0.659090909,44.51818182,0,0.2,8,4
L4565,C013,Udemy,2022-09-27,1,60.8,2.9,18.2,0.79,9.0,0,0,0.693877551,46.83877551,0,7.11,9,1
L4566,C057,edX,2022-09-15,0,0.0,0.0,2.9,0.07,1.0,0,0,0.754385965,54.93859649,0,0.07,9,3
L4567,C088,,2022-08-28,1,54.7,4.7,1.1,0.83,11.0,0,0,0.607843137,41.05294118,1,9.13,8,6
L4568,C046,Skillshare,2022-08-27,1,67.2,3.1,11.9,0.86,7.0,0,1,0.775510204,53.68367347,0,6.02,8,5
L4569,C054,Skillshare,2022-08-25,0,0.0,0.0,1.6,0.3,0.0,0,0,0.541666667,38.03958333,0,0.0,8,3
L4570,C004,FutureLearn,2022-01-14,1,82.4,4.6,4.1,0.77,5.0,0,1,0.84,57.566,1,3.85,1,4
L4571,C099,Skillshare,2022-02-15,1,98.7,3.3,16.0,0.8,9.0,0,1,0.70212766,48.62765957,0,7.2,2,1
L4572,C097,Udemy,2022-11-11,0,0.0,0.0,1.2,0.47,0.0,0,0,0.693548387,50.18548387,0,0.0,11,4
L4573,C039,Udemy,2022-10-25,0,0.0,0.0,1.7,0.2,1.0,0,0,0.659574468,48.54468085,0,0.2,10,1
L4574,C066,edX,2022-03-07,0,0.0,0.0,1.4,0.26,3.0,0,0,0.630434783,43.1673913,0,0.78,3,0
L4575,C080,FutureLearn,2022-10-17,1,88.0,1.4,2.2,0.92,,0,0,0.794117647,55.36764706,0,7.36,10,0
L4576,C038,Coursera,2022-07-21,1,37.4,5.0,4.4,0.89,11.0,0,0,0.6875,48.7171875,1,9.79,7,3
L4577,C017,Skillshare,2022-12-10,1,71.5,4.2,0.5,0.97,6.0,0,1,0.731343284,51.24328358,1,5.82,12,5
L4578,C001,Skillshare,2022-09-23,1,85.6,1.7,7.2,0.78,11.0,0,0,0.743589744,52.16153846,0,8.58,9,4
L4579,C059,Coursera,2022-02-13,0,0.0,0.0,1.8,0.31,3.0,0,0,0.622641509,44.59433962,0,0.93,2,6
L4580,C008,edX,2022-11-29,0,0.0,0.0,1.9,0.19,1.0,0,0,0.645833333,46.42708333,0,0.19,11,1
L4581,C014,edX,2022-11-01,1,92.1,3.4,1.5,0.88,7.0,0,1,0.692307692,48.18269231,0,6.16,11,1
L4582,C013,edX,2022-10-17,1,85.5,1.9,6.5,0.89,9.0,0,0,0.693877551,46.83877551,0,8.01,10,0
L4583,C062,edX,2022-02-01,0,0.0,0.0,3.0,,1.0,0,0,0.648148148,44.63333333,0,0.24,2,1
L4584,C016,FutureLearn,2022-12-12,1,75.3,2.0,2.3,0.78,,0,0,0.712121212,51.35606061,0,7.02,12,0
L4585,C066,Coursera,2022-12-26,0,0.0,0.0,0.6,0.44,0.0,0,0,0.630434783,43.1673913,0,0.0,12,0
L4586,C027,FutureLearn,2022-03-15,0,0.0,0.0,0.9,0.41,,0,0,0.692307692,48.725,0,1.23,3,1
L4587,C072,Skillshare,2022-03-11,1,64.3,1.8,12.1,0.9,10.0,0,0,0.744680851,51.91489362,0,9.0,3,4
L4588,C029,Udemy,2022-06-04,1,52.8,4.1,2.7,0.83,6.0,0,0,0.619047619,43.39761905,1,4.98,6,5
L4589,C081,edX,2022-01-04,1,86.7,2.2,10.9,0.81,17.0,0,0,0.673469388,44.80612245,0,13.77,1,1
L4590,C063,FutureLearn,2022-12-19,1,85.2,4.0,23.7,0.83,9.0,0,1,0.62,44.356,1,7.47,12,0
L4591,C026,Coursera,2022-02-04,1,78.2,1.5,8.2,0.97,5.0,0,0,0.86,61.268,0,4.85,2,4
L4592,C001,Udemy,2022-11-06,1,72.9,4.6,7.2,0.71,5.0,0,1,0.743589744,52.16153846,1,3.55,11,6
L4593,C016,FutureLearn,2022-02-19,0,0.0,0.0,0.9,0.39,2.0,0,0,0.712121212,51.35606061,0,0.78,2,5
L4594,C032,Udemy,2022-02-23,0,0.0,0.0,2.6,0.36,4.0,0,0,0.612244898,43.57755102,0,1.44,2,2
L4595,C061,Coursera,2022-09-16,1,48.9,4.1,1.0,0.93,14.0,0,0,0.660714286,46.63035714,1,13.02,9,4
L4596,C057,Skillshare,2022-01-29,1,87.7,1.6,22.5,,12.0,0,0,0.754385965,54.93859649,0,11.4,1,5
L4597,C016,edX,2022-07-27,1,100.0,4.1,2.6,0.74,10.0,0,1,0.712121212,51.35606061,1,7.4,7,2
L4598,C062,Udemy,2022-05-01,1,68.6,3.3,13.5,0.72,18.0,0,1,0.648148148,44.63333333,0,12.96,5,6
L4599,C070,edX,2022-11-10,1,65.8,1.3,0.8,0.87,15.0,0,0,0.738095238,48.29761905,0,13.05,11,3
L4600,C088,Skillshare,2022-12-03,1,71.6,2.4,0.2,0.71,15.0,0,0,0.607843137,41.05294118,0,10.65,12,5
L4601,C079,Coursera,2022-08-10,1,77.3,4.8,4.5,0.92,8.0,0,1,0.755102041,51.49183673,1,7.36,8,2
L4602,C019,Coursera,2022-04-05,0,0.0,0.0,2.6,0.13,2.0,0,0,0.735849057,50.50754717,0,0.26,4,1
L4603,C019,Udemy,2022-03-29,1,55.9,5.0,4.6,0.81,13.0,0,0,0.735849057,50.50754717,1,10.53,3,1
L4604,C066,FutureLearn,2022-04-13,0,0.0,0.0,1.6,0.35,0.0,0,0,0.630434783,43.1673913,0,0.0,4,2
L4605,C061,Skillshare,2022-05-29,1,51.5,3.6,3.4,0.88,10.0,0,0,0.660714286,46.63035714,0,8.8,5,6
L4606,C038,Coursera,2022-10-29,0,0.0,0.0,0.9,,2.0,0,0,0.6875,48.7171875,0,0.06,10,5
L4607,C064,edX,2022-12-08,1,58.9,4.9,0.8,0.85,12.0,0,0,0.770833333,56.29791667,1,10.2,12,3
L4608,C036,Skillshare,2022-07-17,1,63.5,1.6,6.8,0.72,,0,0,0.68,47.784,0,7.2,7,6
L4609,C090,Coursera,2022-08-26,1,87.1,3.0,6.1,0.76,9.0,0,0,0.711538462,48.97307692,0,6.84,8,4
L4610,C054,Skillshare,2022-03-17,1,77.2,2.1,10.7,0.86,9.0,0,0,0.541666667,38.03958333,0,7.74,3,3
L4611,C004,edX,2022-08-23,1,51.5,4.3,13.1,0.86,10.0,0,0,0.84,57.566,1,8.6,8,1
L4612,C016,FutureLearn,2022-07-19,1,78.8,3.6,10.4,0.9,12.0,0,1,0.712121212,51.35606061,0,10.8,7,1
L4613,C002,FutureLearn,2022-06-05,0,0.0,0.0,2.1,0.2,1.0,0,0,0.770833333,50.73541667,0,0.2,6,6
L4614,C005,FutureLearn,2022-08-16,0,0.0,0.0,1.9,0.25,1.0,0,0,0.714285714,50.55510204,0,0.25,8,1
L4615,C006,edX,2022-03-13,0,0.0,0.0,0.6,0.05,2.0,0,0,0.653061224,43.82244898,0,0.1,3,6
L4616,C060,Skillshare,2022-05-22,0,0.0,0.0,2.3,,1.0,0,0,0.659574468,48.6,0,0.43,5,6
L4617,C002,Udemy,2022-07-03,0,0.0,0.0,0.8,0.32,,0,0,0.770833333,50.73541667,0,1.6,7,6
L4618,C065,FutureLearn,2022-04-18,0,0.0,0.0,2.3,0.19,2.0,0,0,0.705882353,47.83529412,0,0.38,4,0
L4619,C045,FutureLearn,2022-07-19,1,38.3,2.2,15.3,0.79,10.0,1,0,0.710526316,47.42368421,0,7.9,7,1
L4620,C066,Coursera,2022-03-31,1,52.0,1.9,3.0,0.87,10.0,0,0,0.630434783,43.1673913,0,8.7,3,3
L4621,C084,,2022-06-30,1,77.0,4.6,0.4,0.83,11.0,0,1,0.636363636,41.80909091,1,9.13,6,3
L4622,C084,FutureLearn,2022-06-23,0,0.0,0.0,1.0,0.03,2.0,0,0,0.636363636,41.80909091,0,0.06,6,3
L4623,C059,Udemy,2022-05-23,1,85.0,1.8,7.9,0.93,8.0,0,0,0.622641509,44.59433962,0,7.44,5,0
L4624,C098,edX,2022-07-21,1,62.0,3.8,0.7,0.71,10.0,0,1,0.795454545,56.28409091,0,7.1,7,3
L4625,C009,Skillshare,2022-07-12,1,84.8,4.8,4.6,,15.0,0,1,0.787234043,54.68723404,1,10.65,7,1
L4626,C061,FutureLearn,2022-12-04,1,87.9,4.5,3.7,0.95,8.0,0,1,0.660714286,46.63035714,1,7.6,12,6
L4627,C024,FutureLearn,2022-12-29,0,0.0,0.0,2.1,0.34,5.0,0,0,0.659090909,44.51818182,0,1.7,12,3
L4628,C065,FutureLearn,2022-05-13,1,67.6,2.2,4.9,0.98,9.0,0,0,0.705882353,47.83529412,0,8.82,5,4
L4629,C017,edX,2022-10-29,1,62.5,4.4,7.4,,9.0,0,1,0.731343284,51.24328358,1,7.11,10,5
L4630,C075,edX,2022-10-27,0,0.0,0.0,1.2,0.09,2.0,0,0,0.613636364,43.90454545,0,0.18,10,3
L4631,C080,Skillshare,2022-02-04,1,51.3,2.6,13.0,0.77,7.0,0,0,0.794117647,55.36764706,0,5.39,2,4
L4632,C006,Coursera,2022-03-23,1,67.9,3.5,31.6,0.97,6.0,0,1,0.653061224,43.82244898,0,5.82,3,2
L4633,C030,Coursera,2022-12-07,1,99.5,1.5,1.3,0.71,5.0,0,0,0.714285714,49.2877551,0,3.55,12,2
L4634,C014,Skillshare,2022-12-14,0,0.0,0.0,2.7,0.48,1.0,0,0,0.692307692,48.18269231,0,0.48,12,2
L4635,C061,edX,2022-04-29,1,100.0,3.0,11.5,0.85,17.0,0,0,0.660714286,46.63035714,0,14.45,4,4
